Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,INR 461,25 Seats available,"4.5
37",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05h 40m,INR 461,11 Seats available,"3.9
48",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:58,03:13,05h 15m,INR 457,26 Seats available,"3.9
3",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:40,05h 40m,INR 461,7 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,03:25,05h 15m,INR 470,30 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:15,03:55,05h 40m,INR 597,8 Seats available,"4.3
67",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 9205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:40,04h 10m,INR 470,16 Seats available,"4.3
17",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:10,05h 40m,INR 461,29 Seats available,"3.9
76",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4557,INDRA(A.C. Seater),22:45,03:15,04h 30m,INR 557,21 Seats available,"3.7
74",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5832,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:10,03h 55m,INR 470,15 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5830,INDRA(A.C. Seater),23:30,03:25,03h 55m,INR 569,36 Seats available,"4.4
55",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:25,04:15,05h 50m,INR 460,18 Seats available,"3.8
126",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,INR 399,28 Seats available,"4.1
113",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Vikram sri krishna travels,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 590,19 Seats available,"4.2
92",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
AdModern Travels,A/C Sleeper (2+1),22:20,05:00,06h 40m,INR 599,27 Seats available,"4.0
32",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,05:20,05h 50m,INR 600,36 Seats available,"3.8
196",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09h 30m,INR 909,26 Seats available,"4.5
443",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,INR 809,20 Seats available,"4.5
403",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Zingbus Plus,A/C Sleeper (2+1),22:10,07:40,09h 30m,934,27 Seats available,"4.8
97",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
AdSrivastav Travels,Non A/C Seater / Sleeper (2+1),21:00,07:15,10h 15m,INR 439,18 Seats available,"4.0
115",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mozo travels,A/C Seater / Sleeper (2+1),19:50,06:00,10h 10m,INR 599,27 Seats available,"4.5
281",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:40,06:30,07h 50m,INR 1280,22 Seats available,"4.5
184",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
IntrCity SmartBus,AC Sleeper (2+1),23:45,06:45,07h 00m,INR 1019,25 Seats available,"4.6
101",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
AdSrivastav Travels,Bharat Benz A/C Sleeper (2+1),21:45,07:00,09h 15m,INR 699,26 Seats available,"4.0
171",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),21:10,05:30,08h 20m,INR 1080,23 Seats available,"4.4
199",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
SAMANVI CITICONNECT,A/C Sleeper (2+1),21:30,05:45,08h 15m,INR 859,24 Seats available,"4.2
200",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 900,29 Seats available,"4.3
160",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,04:20,06h 35m,INR 1000,24 Seats available,"4.1
238",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,INR 1000,20 Seats available,"4.1
290",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
BRS Travels,NON AC Seater / Sleeper 2+1,22:30,05:00,06h 30m,INR 900,1 Seat available,"4.1
353",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:30,04:10,06h 40m,INR 1099,39 Seats available,"4.0
115",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
PRL BUS,A/C Sleeper (2+1),21:15,04:00,06h 45m,INR 1500,5 Seats available,"4.2
78",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:29,04:10,06h 41m,INR 1099,23 Seats available,"4.6
62",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 1099,29 Seats available,"3.8
193",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,A/C Sleeper (2+1),21:35,04:00,06h 25m,INR 1700,18 Seats available,"3.7
105",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,04:20,07h 05m,INR 1100,10 Seats available,"4.3
59",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
